Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
10.0.0.7-10.0.0.254-43517-1883-6,10.0.0.7,43517,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100002336,102,102,4519.0,2.0,47.0,0.0,44.303921568627445,4.458364517623638,2.0,0.0,0.0196078431372549,0.1980295085953348,45.20894391907005,2.039952346713181,492622.3448275862,500726.0183550505,1009213.0,11.0,100002304.0,990121.8217821782,99382.0883477899,1009278.0,1852.0,100002323.0,990122.0099009902,99710.27971443014,1037356.0,75.0,1,0,0,0,3264,3264,1.0199761733565904,1.0199761733565904,0.0,47.0,22.27317073170731,22.42052438987068,502.67991391678606,0,0,0,102,204,0,0,0,1.0,22.38235294117647,44.30392156862745,0.0196078431372549,0,0,0,224,5,56,2,90,2,0,502,64,100,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.12-10.0.0.254-44659-1883-6,10.0.0.12,44659,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100001628,102,102,1921.0,2.0,21.0,0.0,18.833333333333325,1.8936231359111788,2.0,0.0,0.0196078431372549,0.1980295085953348,19.22968694069661,2.039966789340669,492618.857142857,500739.5652037197,1012639.0,11.0,100001606.0,990114.9108910892,99275.27543191196,1012657.0,2986.0,100001604.0,990114.8910891092,99729.57531754568,1039100.0,32.0,1,0,0,0,3264,3264,1.0199833946703347,1.0199833946703347,0.0,21.0,9.473170731707311,9.525276600127846,90.7308943089431,0,0,0,102,204,0,0,0,1.0,9.519607843137257,18.83333333333333,0.0196078431372549,0,0,0,85,4,24,1,35,1,0,502,64,100,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.3-10.0.0.254-35679-1883-6,10.0.0.3,35679,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100001329,102,102,1802.0,2.0,20.0,0.0,17.66666666666666,1.8203107847659727,2.0,0.0,0.0196078431372549,0.1980295085953348,18.03976025158625,2.0399728887603086,492617.3842364534,500754.0926302853,1009887.0,10.0,100001317.0,990112.0495049508,99329.14937785146,1009901.0,2374.0,100001277.0,990111.6534653468,99688.99791706562,1035621.0,216.0,1,0,0,0,3264,3264,1.0199864443801543,1.0199864443801543,0.0,20.0,8.88780487804878,8.940001401553582,79.92362505978002,0,0,0,102,204,0,0,0,1.0,8.931372549019608,17.666666666666668,0.0196078431372549,0,0,0,80,4,22,1,34,1,0,502,64,100,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
47.254.41.205-192.168.137.237-1883-59670-6,47.254.41.205,1883,192.168.137.237,59670,6,05/09/2023 04:29:23 PM,96475882,48,48,0.0,7795.0,0.0,0.0,0.0,0.0,311.0,143.0,162.39583333333334,27.21915750828804,80.79739556047801,0.9950673475055662,1015535.6,1502543.070624546,6014372.0,14946.0,96459362.0,2052326.851063829,1583095.5824879247,6030304.0,159170.0,96459910.0,2052338.5106382973,1585523.0341909244,6030563.0,158596.0,0,0,0,0,960,960,0.4975336737527831,0.4975336737527831,0.0,311.0,80.36082474226804,83.80808751335428,7023.795532646051,0,0,0,48,96,0,0,0,1.0,81.19791666666667,0.0,162.39583333333334,0,0,0,602,4,343,1,0,1,251,65376,5700,0,20,22523995.666666668,15844598.10194709,34337395.0,4518371.0,5804821.666666667,214107.4227819609,6014372.0,5586431.0,DDoS ICMP Flood,1
13.249.182.37-192.168.137.174-443-43356-6,13.249.182.37,443,192.168.137.174,43356,6,05/09/2023 04:29:19 PM,99975298,2881,5227,40251.0,7337835.0,1428.0,0.0,13.971190558833753,103.80003580739648,1428.0,0.0,1403.8329825903952,172.88076563416064,73799.08985117504,81.10003333023325,12331.97212285679,355073.0300855886,29890619.0,0.0,99833618.0,34664.45069444445,601867.524220314,30026047.0,0.0,99975298.0,19130.367011098293,444942.9142854346,29960325.0,0.0,0,0,0,0,92204,167264,28.817118404588303,52.28291492564494,0.0,1428.0,910.039955604885,682.3654027014749,465622.5428039459,0,0,0,140,8108,0,0,0,1.0,910.1521953626047,13.971190558833738,1403.832982590396,0,0,0,320786,227,567639,125,1750,227,319036,1424,1424,51,32,688249.0,0.0,688249.0,688249.0,29890619.0,0.0,29890619.0,29890619.0,DDoS ICMP Flood,1
34.206.185.226-192.168.137.210-443-43224-6,34.206.185.226,443,192.168.137.210,43224,6,05/09/2023 04:30:27 PM,29579266,8,10,183.0,203.0,39.0,0.0,22.875,19.014562088793195,43.0,0.0,20.3,21.44786961707645,13.049681489730002,0.6085343699874094,1739956.8235294118,3656625.603531524,12825011.0,9858.0,29558467.0,4222638.142857143,4942198.609392262,12981816.0,22971.0,29512496.0,3279166.2222222225,4677563.305146061,12891914.0,9858.0,1,0,0,0,256,320,0.2704597199944041,0.3380746499930052,0.0,43.0,22.157894736842103,19.542725722246903,381.9181286549708,0,0,0,10,18,0,0,0,1.0,23.38888888888889,22.875,20.3,0,0,0,0,0,0,2,45,2,50,119,189,4,32,2282541.5,2973759.4885902423,4385307.0,179776.0,10718697.0,2978777.825416324,12825011.0,8612383.0,DDoS ICMP Flood,1
10.0.0.14-10.0.0.254-43379-1883-6,10.0.0.14,43379,10.0.0.254,1883,6,05/09/2023 04:29:20 PM,99005722,36,36,750.0,2.0,22.0,0.0,20.833333333333336,4.884377427793932,2.0,0.0,0.0555555555555555,0.3333333333333333,7.595520590213967,0.7272306948077203,1394446.788732394,1486713.651204225,3012031.0,11.0,99005699.0,2828734.2571428576,617682.8144811171,3012116.0,2834.0,99005681.0,2828733.742857143,613933.3403473697,3012114.0,119.0,1,0,0,0,1152,1152,0.3636153474038601,0.3636153474038601,0.0,22.0,10.602739726027394,11.018595048103656,121.40943683409442,0,0,0,36,72,0,0,0,1.0,10.75,20.83333333333333,0.0555555555555555,0,0,0,0,0,0,1,22,1,0,502,64,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.2-10.0.0.254-43871-1883-6,10.0.0.2,43871,10.0.0.254,1883,6,05/09/2023 04:29:22 PM,96004710,27,27,552.0,2.0,22.0,0.0,20.444444444444443,5.611343821864732,2.0,0.0,0.074074074074074,0.3849001794597505,5.770550215713374,0.5624724036976936,1811409.6226415087,1979699.687703553,4012552.0,11.0,96004691.0,3692488.115384616,970449.7654841624,4012636.0,2924.0,96004696.0,3692488.307692307,965491.143279762,4012669.0,133.0,1,0,0,0,864,864,0.2812362018488468,0.2812362018488468,0.0,22.0,10.472727272727267,11.021619403522074,121.47609427609429,0,0,0,27,54,0,0,0,1.0,10.666666666666666,20.444444444444443,0.074074074074074,0,0,0,0,0,0,1,23,1,0,502,64,25,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.2-10.0.0.254-36947-1883-6,10.0.0.2,36947,10.0.0.254,1883,6,05/09/2023 04:29:22 PM,96004421,27,27,552.0,2.0,22.0,0.0,20.444444444444443,5.611343821864732,2.0,0.0,0.074074074074074,0.3849001794597505,5.770567586673952,0.5624740968960169,1811404.1698113207,1979713.249272992,4015107.0,12.0,96004406.0,3692477.1538461545,970576.947685064,4015120.0,3209.0,96004409.0,3692477.269230769,965526.3097271896,4015133.0,121.0,1,0,0,0,864,864,0.2812370484480084,0.2812370484480084,0.0,22.0,10.472727272727267,11.021619403522074,121.47609427609429,0,0,0,27,54,0,0,0,1.0,10.666666666666666,20.444444444444443,0.074074074074074,0,0,0,0,0,0,1,23,1,0,502,64,25,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.14-10.0.0.254-36405-1883-6,10.0.0.14,36405,10.0.0.254,1883,6,05/09/2023 04:29:20 PM,99005731,36,36,750.0,2.0,22.0,0.0,20.833333333333336,4.884377427793932,2.0,0.0,0.0555555555555555,0.3333333333333333,7.595519899752066,0.7272306286996659,1394446.915492958,1486731.399217066,3012030.0,18.0,99005708.0,2828734.5142857144,617678.3186281166,3012071.0,2838.0,99005703.0,2828734.3714285707,614004.4784465476,3012074.0,43.0,1,0,0,0,1152,1152,0.3636153143498329,0.3636153143498329,0.0,22.0,10.602739726027394,11.018595048103656,121.40943683409442,0,0,0,36,72,0,0,0,1.0,10.75,20.83333333333333,0.0555555555555555,0,0,0,0,0,0,1,22,1,0,502,64,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.9-10.0.0.254-35905-1883-6,10.0.0.9,35905,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100002238,23,23,526.0,2.0,25.0,0.0,22.8695652173913,6.910494968630138,2.0,0.0,0.0869565217391304,0.4170288281141495,5.279881836244504,0.4599897054303924,2222271.955555556,2474417.7591696186,5011793.0,14.0,100002207.0,4545554.863636363,1336349.372730988,5011830.0,2122.0,100002220.0,4545555.454545454,1330305.6160064703,5011849.0,200.0,1,0,0,0,736,736,0.2299948527151962,0.2299948527151962,0.0,25.0,11.76595744680851,12.512971992500676,156.57446808510636,0,0,0,23,46,0,0,0,1.0,12.021739130434783,22.869565217391305,0.0869565217391304,0,0,0,0,0,0,1,26,1,0,502,64,21,32,6871377.999999999,5936568.135753879,19991307.0,37.0,5004233.125,4032.726423985882,5011793.0,5000514.0,DDoS ICMP Flood,1
10.0.0.9-10.0.0.254-45455-1883-6,10.0.0.9,45455,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100002436,23,23,524.0,2.0,25.0,0.0,22.78260869565217,6.888439074665283,2.0,0.0,0.0869565217391304,0.4170288281141495,5.259871869521258,0.4599887946729618,2222276.355555555,2474415.3947799387,5011297.0,12.0,100002411.0,4545564.136363637,1336104.208376096,5011310.0,1849.0,100002423.0,4545564.681818181,1330228.717117273,5011419.0,53.0,1,0,0,0,736,736,0.2299943973364809,0.2299943973364809,0.0,25.0,11.723404255319146,12.468572889398466,155.4653098982424,0,0,0,23,46,0,0,0,1.0,11.978260869565217,22.782608695652176,0.0869565217391304,0,0,0,0,0,0,1,26,1,0,502,64,21,32,8566897.142857142,7478226.860852297,24990551.0,4988547.0,5005189.428571428,3905.128587603033,5011297.0,5000727.0,DDoS ICMP Flood,1
10.0.0.6-10.0.0.254-35017-1883-6,10.0.0.6,35017,10.0.0.254,1883,6,05/09/2023 04:29:24 PM,90004104,12,12,149.0,2.0,15.0,0.0,12.416666666666668,5.367551216393381,2.0,0.0,0.1666666666666666,0.5773502691896257,1.677701274599656,0.2666545072211373,3913221.913043479,4903980.170550762,10010033.0,12.0,90004076.0,8182188.727272727,3816718.725401418,10010103.0,2887.0,90004030.0,8182184.545454544,3807212.84219804,10010069.0,154.0,1,0,0,0,384,384,0.1333272536105686,0.1333272536105686,0.0,15.0,6.6,7.297259759663212,53.25,0,0,0,12,24,0,0,0,1.0,6.875,12.416666666666666,0.1666666666666666,0,0,0,0,0,0,1,16,1,0,502,64,10,32,115654.0,346819.50165648124,1040506.0,14.0,9884798.888888888,336495.6268090434,10010033.0,8988302.0,DDoS ICMP Flood,1
10.0.0.8-10.0.0.254-43951-1883-6,10.0.0.8,43951,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100001234,23,23,372.0,2.0,18.0,0.0,16.17391304347826,4.820903102051274,2.0,0.0,0.0869565217391304,0.4170288281141495,3.739953848969504,0.4599943236700459,2222249.644444444,2474317.4492974933,5013923.0,12.0,100001191.0,4545508.681818182,1335597.2813869205,5013999.0,3017.0,100001206.0,4545509.363636363,1329957.4836427972,5013951.0,94.0,1,0,0,0,736,736,0.2299971618350229,0.2299971618350229,0.0,18.0,8.319148936170212,8.80737433848507,77.56984273820534,0,0,0,23,46,0,0,0,1.0,8.5,16.17391304347826,0.0869565217391304,0,0,0,0,0,0,1,18,1,0,502,64,21,32,8566401.285714287,7477610.851050571,24988925.0,4987424.0,5005891.142857143,5035.670145027762,5013923.0,5000800.0,DDoS ICMP Flood,1
10.0.0.8-10.0.0.254-43083-1883-6,10.0.0.8,43083,10.0.0.254,1883,6,05/09/2023 04:29:19 PM,100001825,23,23,367.0,2.0,18.0,0.0,15.956521739130435,4.762335760657074,2.0,0.0,0.0869565217391304,0.4170288281141495,3.689932658728978,0.459991605153206,2222262.777777778,2474295.106368679,5012173.0,12.0,100001804.0,4545536.545454546,1335578.905903736,5012189.0,2716.0,100001804.0,4545536.545454545,1329807.500101021,5012248.0,38.0,1,0,0,0,736,736,0.229995802576603,0.229995802576603,0.0,18.0,8.212765957446807,8.695166498925325,75.60592044403329,0,0,0,23,46,0,0,0,1.0,8.391304347826088,15.956521739130435,0.0869565217391304,0,0,0,0,0,0,1,18,1,0,502,64,21,32,5551797.333333333,3905717.125516037,14988864.0,21.0,5004126.222222222,4410.826928643332,5012173.0,5000031.0,DDoS ICMP Flood,1
10.0.0.6-10.0.0.254-44133-1883-6,10.0.0.6,44133,10.0.0.254,1883,6,05/09/2023 04:29:24 PM,90005444,12,12,147.0,2.0,15.0,0.0,12.25,5.293649711940456,2.0,0.0,0.1666666666666666,0.5773502691896257,1.6554554188966617,0.2666505372719455,3913280.173913044,4904141.786269537,10011317.0,11.0,90005415.0,8182310.454545455,3817121.019265706,10011337.0,3097.0,90005423.0,8182311.181818182,3807525.926597108,10011428.0,94.0,1,0,0,0,384,384,0.1333252686359727,0.1333252686359727,0.0,15.0,6.5600000000000005,7.251896303726357,52.59,0,0,0,12,24,0,0,0,1.0,6.833333333333333,12.25,0.1666666666666666,0,0,0,0,0,0,1,16,1,0,502,64,10,32,115543.33333333331,346512.25137504155,1039576.0,11.0,9885058.333333334,336919.4866496297,10011317.0,8987481.0,DDoS ICMP Flood,1
173.194.195.206-192.168.137.174-443-35642-6,173.194.195.206,443,192.168.137.174,35642,6,05/09/2023 04:29:34 PM,85609820,13,16,100.0,2529.0,26.0,0.0,7.6923076923076925,12.023481299694469,1258.0,0.0,158.06249999999997,336.69797915441467,30.709093886659264,0.3387461858931604,3057493.571428572,5770528.410153964,15001952.0,0.0,85561586.0,7130132.166666666,7150802.466200837,15063001.0,8508.0,85561513.0,5704100.866666665,6974283.602743366,15050633.0,0.0,0,0,0,0,416,512,0.1518517385038305,0.1868944473893298,0.0,1258.0,87.63333333333333,254.0933148346846,64563.41264367816,0,0,0,10,29,0,0,0,1.0,90.65517241379312,7.6923076923076925,158.0625,0,0,0,2533,6,2298,1,14,2,361,1045,513,4,32,2128199.4,2880523.4244809225,5860702.0,48307.0,14984117.8,23274.631848860503,15001952.0,14953105.0,DDoS ICMP Flood,1
35.224.21.224-192.168.137.174-443-57992-6,35.224.21.224,443,192.168.137.174,57992,6,05/09/2023 04:33:11 PM,290524,15,14,4430.0,5098.0,1408.0,0.0,295.3333333333333,535.9119952629038,1408.0,0.0,364.1428571428572,573.9388679779616,32795.91359061558,99.8196362434773,10375.85714285714,14847.355179650272,47794.0,0.0,242691.0,17335.071428571428,25965.772620196305,65971.0,2.0,266081.0,20467.76923076923,29744.119346390264,74532.0,0.0,0,0,0,0,488,456,51.63084633283309,48.18878991064422,0.0,1408.0,317.6000000000001,539.5315081400364,291094.24827586213,2,2,0,11,28,0,0,0,0.0,328.55172413793105,295.3333333333333,364.1428571428572,0,0,0,9528,14,41075,0,0,0,0,43648,339,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
192.168.137.174-35.224.21.224-57992-443-6,192.168.137.174,57992,35.224.21.224,443,6,05/09/2023 04:33:11 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7854.780898090242,391.1173580592897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.10-10.0.0.254-42969-1883-6,10.0.0.10,42969,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,1039691,3,3,16.0,2.0,14.0,0.0,5.333333333333333,7.571877794400365,2.0,0.0,0.6666666666666667,1.1547005383792517,17.31283621768391,5.770945405894636,207938.2,440965.9674177816,996161.0,38.0,999058.0,499529.0,702343.7099084749,996161.0,2897.0,1039653.0,519826.5,735007.0934518251,1039555.0,98.0,1,0,0,0,96,96,2.885472702947318,2.885472702947318,0.0,14.0,2.8571428571428568,5.0142653642240695,25.142857142857142,0,0,0,3,6,0,0,0,1.0,3.333333333333333,5.333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,502,64,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.4-10.0.0.254-39035-1883-6,10.0.0.4,39035,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,31002997,4,4,32.0,2.0,15.0,0.0,8.0,8.12403840463596,2.0,0.0,0.5,1.0,1.0966681704997745,0.2580395695293587,4428999.571428572,11265530.829535449,29963227.0,14.0,31002983.0,10334327.666666666,17042967.968527585,30005531.0,3169.0,31002983.0,10334327.666666666,17007080.735392608,29963241.0,144.0,1,0,0,0,128,128,0.1290197847646793,0.1290197847646793,0.0,15.0,4.0,6.304760106459246,39.75,0,0,0,4,8,0,0,0,1.0,4.5,8.0,0.5,0,0,0,0,0,0,4,32,4,2,502,64,2,32,1039756.0,0.0,1039756.0,1039756.0,29963227.0,0.0,29963227.0,29963227.0,DDoS ICMP Flood,1
10.0.0.10-10.0.0.254-36529-1883-6,10.0.0.10,36529,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,1039140,3,3,16.0,2.0,14.0,0.0,5.333333333333333,7.571877794400365,2.0,0.0,0.6666666666666667,1.1547005383792517,17.322016282695305,5.774005427565102,207828.0,440385.44121825823,994997.0,28.0,998005.0,499002.5,701442.1487624621,994997.0,3008.0,1039095.0,519547.5,734711.5228172891,1039067.0,28.0,1,0,0,0,96,96,2.887002713782551,2.887002713782551,0.0,14.0,2.8571428571428568,5.0142653642240695,25.142857142857142,0,0,0,3,6,0,0,0,1.0,3.333333333333333,5.333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,502,64,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.1-10.0.0.254-43839-1883-6,10.0.0.1,43839,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,31001397,4,4,104.0,2.0,52.0,0.0,26.0,28.890598240027263,2.0,0.0,0.5,1.0,3.4192007540821465,0.2580528871005393,4428771.000000001,11265492.7668454,29962914.0,16.0,31001381.0,10333793.666666666,17042783.114983432,30004778.0,2582.0,31001366.0,10333788.666666666,17007259.100572504,29962930.0,113.0,1,0,0,0,128,128,0.1290264435502696,0.1290264435502696,0.0,52.0,12.0,22.13594362117865,490.0,0,0,0,4,8,0,0,0,1.0,13.5,26.0,0.5,0,0,0,0,0,0,4,104,4,2,502,64,2,32,1038467.0,0.0,1038467.0,1038467.0,29962914.0,0.0,29962914.0,29962914.0,DDoS ICMP Flood,1
10.0.0.5-10.0.0.254-42951-1883-6,10.0.0.5,42951,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,2226,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,1796.9451931716085,1796.9451931716085,742.0,1209.860735787388,2139.0,36.0,2226.0,2226.0,0.0,2226.0,2226.0,51.0,51.0,0.0,51.0,51.0,1,0,0,0,64,64,898.4725965858041,898.4725965858041,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.11-10.0.0.254-38457-1883-6,10.0.0.11,38457,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,1826,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,2190.580503833516,2190.580503833516,608.6666666666666,925.8846220417172,1677.0,39.0,1826.0,1826.0,0.0,1826.0,1826.0,110.0,110.0,0.0,110.0,110.0,1,0,0,0,64,64,1095.290251916758,1095.290251916758,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.15-10.0.0.254-40499-1883-6,10.0.0.15,40499,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,1786,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,2239.6416573348265,2239.6416573348265,595.3333333333334,905.8765552399142,1640.0,27.0,1786.0,1786.0,0.0,1786.0,1786.0,119.0,119.0,0.0,119.0,119.0,1,0,0,0,64,64,1119.8208286674133,1119.8208286674133,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.5-10.0.0.254-38981-1883-6,10.0.0.5,38981,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,1857,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,2154.011847065159,2154.011847065159,619.0,996.0015060229578,1769.0,32.0,1857.0,1857.0,0.0,1857.0,1857.0,56.0,56.0,0.0,56.0,56.0,1,0,0,0,64,64,1077.0059235325796,1077.0059235325796,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.13-10.0.0.254-43611-1883-6,10.0.0.13,43611,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,2108,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,1897.5332068311195,1897.5332068311195,702.6666666666666,1132.5300584679126,2010.0,21.0,2108.0,2108.0,0.0,2108.0,2108.0,77.0,77.0,0.0,77.0,77.0,1,0,0,0,64,64,948.7666034155598,948.7666034155598,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.1-10.0.0.254-36105-1883-6,10.0.0.1,36105,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,30999740,4,4,104.0,2.0,51.0,0.0,26.0,28.879058156387305,2.0,0.0,0.5,1.0,3.419383517410146,0.2580666805592563,4428534.285714285,11265909.292934218,29963650.0,21.0,30999719.0,10333239.666666666,17043228.727600716,30004752.0,2158.0,30999716.0,10333238.666666666,17008341.056227863,29963671.0,84.0,1,0,0,0,128,128,0.1290333402796281,0.1290333402796281,0.0,51.0,11.999999999999998,22.13029597633073,489.75,0,0,0,4,8,0,0,0,1.0,13.5,26.0,0.5,0,0,0,0,0,0,4,104,4,2,502,64,2,32,1036069.0,0.0,1036069.0,1036069.0,29963650.0,0.0,29963650.0,29963650.0,DDoS ICMP Flood,1
10.0.0.4-10.0.0.254-35573-1883-6,10.0.0.4,35573,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,30999345,4,4,31.0,2.0,15.0,0.0,7.75,7.847504911329036,2.0,0.0,0.5,1.0,1.0645386217031358,0.2580699688977299,4428477.857142858,11265634.484584678,29963055.0,19.0,30999267.0,10333089.0,17045229.93008085,30006957.0,2139.0,30999326.0,10333108.666666666,17007989.13034296,29963133.0,117.0,1,0,0,0,128,128,0.1290349844488649,0.1290349844488649,0.0,15.0,3.888888888888889,6.091888960832355,37.11111111111112,0,0,0,4,8,0,0,0,1.0,4.375,7.75,0.5,0,0,0,0,0,0,4,31,4,2,502,64,2,32,1036212.0,0.0,1036212.0,1036212.0,29963055.0,0.0,29963055.0,29963055.0,DDoS ICMP Flood,1
10.0.0.13-10.0.0.254-35153-1883-6,10.0.0.13,35153,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,2125,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,1882.3529411764705,1882.3529411764705,708.3333333333334,1076.1646404399903,1948.0,14.0,2125.0,2125.0,0.0,2125.0,2125.0,163.0,163.0,0.0,163.0,163.0,1,0,0,0,64,64,941.1764705882352,941.1764705882352,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.15-10.0.0.254-38775-1883-6,10.0.0.15,38775,10.0.0.254,1883,6,05/09/2023 04:30:13 PM,2123,2,2,2.0,2.0,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,1884.1262364578429,1884.1262364578429,707.6666666666666,1058.3280839764827,1926.0,16.0,2123.0,2123.0,0.0,2123.0,2123.0,181.0,181.0,0.0,181.0,181.0,1,0,0,0,64,64,942.0631182289214,942.0631182289214,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,0,0,2,4,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,502,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
